SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download",,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,19264 98th Ave S,Renton,WA,98055,875000,3,2.5,Talbot Hill,2740,8388,1987,42,319,42,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Renton/19264-98th-Ave-S-98055/home/385997,NWMLS as Distributed by MLS Grid,2215077,N,Y,47.4285902,-122.2097253
MLS Listing,,Single Family Residential,11519 SE 169th St,Renton,WA,98055,599950,3,2,Cascade,1120,9272,1954,1,536,,Active,,,https://www.redfin.com/WA/Renton/11519-SE-169th-St-98055/home/227331,NWMLS as Distributed by MLS Grid,2232261,N,Y,47.4509096,-122.1866787
MLS Listing,,Condo/Co-op,2020 Grant Ave S Unit A304,Renton,WA,98055,249900,1,1,Rolling Hills,696,,1978,1,359,400,Active,,,https://www.redfin.com/WA/Renton/2020-Grant-Ave-S-98055/unit-A304/home/73384,NWMLS as Distributed by MLS Grid,2235073,N,Y,47.4631167,-122.1971337
MLS Listing,,Condo/Co-op,2020 Grant Ave S Unit K204,Renton,WA,98055,299950,2,2,Rolling Hills,904,,1978,1,332,553,Active,,,https://www.redfin.com/WA/Renton/2020-Grant-Ave-S-98055/unit-K204/home/72222,NWMLS as Distributed by MLS Grid,2221287,N,Y,47.4631167,-122.1971337
MLS Listing,,Townhouse,531 S 47th St,Renton,WA,98055,599995,3,2.5,Renton,1732,,1997,1,346,744,Active,May-18-2024 01:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Renton/531-S-47th-St-98055/home/6958,NWMLS as Distributed by MLS Grid,2238022,N,Y,47.4371868,-122.2110582
MLS Listing,,Mobile/Manufactured Home,19219 107th Ave SE,Renton,WA,98055,515000,4,2,Renton,1620,10426,1985,3,318,,Active,,,https://www.redfin.com/WA/Renton/19219-107th-Ave-SE-98055/home/2079185,NWMLS as Distributed by MLS Grid,2233130,N,Y,47.4294152,-122.1986943
PAST SALE,May-16-2005,Townhouse,11520 SE 173rd St,Renton,WA,98055,349000,2,1.5,Benson Hill,1012,,1980,4,345,546,Pending,,,https://www.redfin.com/WA/Renton/11520-SE-173rd-St-98055/home/17075113,NWMLS as Distributed by MLS Grid,2213574,N,Y,47.4473876,-122.1878272
PAST SALE,April-17-2019,Single Family Residential,2016 Aberdeen Pl SE,Renton,WA,98055,660000,3,2,Rolling Hills,2140,7000,1973,4,308,33,Pending,,,https://www.redfin.com/WA/Renton/2016-Aberdeen-Pl-SE-98055/home/228154,NWMLS as Distributed by MLS Grid,2225245,N,Y,47.4618811,-122.1922145
PAST SALE,,Single Family Residential,2004 SE 16th Ct,Renton,WA,98055,405000,2,1.5,Rolling Hills,1270,1800,1966,4,319,350,Pending,,,https://www.redfin.com/WA/Renton/2004-SE-16th-Ct-98055/home/230335,NWMLS as Distributed by MLS Grid,2226510,N,Y,47.4654559,-122.1903235
PAST SALE,August-18-2014,Condo/Co-op,1500 S 18th St Unit A201,Renton,WA,98055,425000,2,2,Benson Hill,1153,,1999,4,369,476,Pending,,,https://www.redfin.com/WA/Renton/1500-S-18th-St-98055/unit-A201/home/27462,NWMLS as Distributed by MLS Grid,2222842,N,Y,47.4649387,-122.1970774
PAST SALE,May-28-2021,Condo/Co-op,1500 S 18th St Unit S102,Renton,WA,98055,425000,3,2,Benson Hill,1190,,1999,5,357,491,Pending,,,https://www.redfin.com/WA/Renton/1500-S-18th-St-98055/unit-S102/home/43708,NWMLS as Distributed by MLS Grid,2234133,N,Y,47.4649387,-122.1970774
PAST SALE,February-11-2021,Single Family Residential,3514 Wells Pl S,Renton,WA,98055,850000,4,2.5,Renton,2780,4650,2006,6,306,,Pending,,,https://www.redfin.com/WA/Renton/3514-Wells-Pl-S-98055/home/8187201,NWMLS as Distributed by MLS Grid,2221103,N,Y,47.4479633,-122.2051913
PAST SALE,August-27-2008,Single Family Residential,10405 SE 187th Pl,Renton,WA,98055,749900,4,2.5,Benson Hill,1800,8411,1995,6,417,16,Pending,,,https://www.redfin.com/WA/Renton/10405-SE-187th-Pl-98055/home/384960,NWMLS as Distributed by MLS Grid,2234596,N,Y,47.4341253,-122.201617
PAST SALE,,Single Family Residential,513 S 18th St,Renton,WA,98055,619000,3,1,Talbot Hill,1420,12600,1955,6,436,,Pending,,,https://www.redfin.com/WA/Renton/513-S-18th-St-98055/home/384039,NWMLS as Distributed by MLS Grid,2230345,N,Y,47.463459,-122.2104252
PAST SALE,June-25-1986,Single Family Residential,17803 98th Ave S,Renton,WA,98055,630000,4,2.5,Talbot Hill,2270,10314,1964,7,278,,Pending,,,https://www.redfin.com/WA/Renton/17803-98th-Ave-S-98055/home/383934,NWMLS as Distributed by MLS Grid,2234680,N,Y,47.4430547,-122.2098285
MLS Listing,,Single Family Residential,2207 Smithers Ave S,Renton,WA,98055,535000,2,1,Talbot Hill,860,9375,1957,7,622,,Active,,,https://www.redfin.com/WA/Renton/2207-Smithers-Ave-S-98055/home/384519,NWMLS as Distributed by MLS Grid,2230135,N,Y,47.4599532,-122.2100453
PAST SALE,May-18-2017,Single Family Residential,2804 Cedar Ave S,Renton,WA,98055,759500,4,3,Talbot Hill,2140,12000,1985,10,355,27,Pending,,,https://www.redfin.com/WA/Renton/2804-Cedar-Ave-S-98055/home/384997,NWMLS as Distributed by MLS Grid,2228744,N,Y,47.4547915,-122.202472
PAST SALE,June-11-2020,Single Family Residential,700 S 47th St,Renton,WA,98055,949950,4,2.5,Petrovitsky,2810,5822,2001,11,338,20,Pending,,,https://www.redfin.com/WA/Renton/700-S-47th-St-98055/home/385258,NWMLS as Distributed by MLS Grid,2221056,N,Y,47.4377632,-122.2091648
PAST SALE,,Vacant Land,10101 SE Carr Rd,Renton,WA,98055,595000,,,Benson Hill,,161607,,11,,,Pending,,,https://www.redfin.com/WA/Renton/10101-SE-Carr-Rd-98055/home/22540640,NWMLS as Distributed by MLS Grid,2225966,N,Y,47.441677,-122.205824
MLS Listing,,Single Family Residential,4889 Talbot Rd S,Renton,WA,98055,865000,3,3.5,Benson Hill,2219,1821,2021,14,390,100,Active,,,https://www.redfin.com/WA/Renton/4889-Talbot-Rd-S-98055/home/190673539,NWMLS as Distributed by MLS Grid,2230997,N,Y,47.4357882,-122.2133184
MLS Listing,,Single Family Residential,705 S 36th Pl,Renton,WA,98055,1080000,4,2.5,Renton,3270,6378,2005,14,330,58,Active,,,https://www.redfin.com/WA/Renton/705-S-36th-Pl-98055/home/2115595,NWMLS as Distributed by MLS Grid,2230349,N,Y,47.4469444,-122.2082217
PAST SALE,February-5-2020,Condo/Co-op,11002 SE Petrovitsky Rd Unit F202,Renton,WA,98055,355000,2,2,Benson Hill,1053,200723,1993,15,337,528,Pending,,,https://www.redfin.com/WA/Renton/11002-SE-Petrovitsky-Rd-98055/unit-F202/home/175649292,NWMLS as Distributed by MLS Grid,2227140,N,Y,47.4463293,-122.194177
MLS Listing,,Townhouse,4640 Morris Ave S,Renton,WA,98055,575000,3,2.5,Benson Hill,1749,,1997,19,329,636,Active,,,https://www.redfin.com/WA/Renton/4640-Morris-Ave-S-98055/home/151,NWMLS as Distributed by MLS Grid,2224037,N,Y,47.437682,-122.211595
PAST SALE,April-3-2008,Single Family Residential,19221 Talbot Rd S,Renton,WA,98055,550000,3,2,Talbot Hill,2780,27878,1958,20,198,,Pending,,,https://www.redfin.com/WA/Renton/19221-Talbot-Rd-S-98055/home/387389,NWMLS as Distributed by MLS Grid,2198504,N,Y,47.4290381,-122.2134584
MLS Listing,,Vacant Land,1810 S 27th St,Renton,WA,98055,2000000,,,Benson Hill,,107157,,28,,,Active,,,https://www.redfin.com/WA/Renton/1810-S-27th-St-98055/home/228965,NWMLS as Distributed by MLS Grid,2221581,N,Y,47.4566252,-122.1945847
MLS Listing,,Single Family Residential,1814 S Davis Ave,Renton,WA,98055,639500,3,2,Renton,1040,10050,1940,28,615,,Active,,,https://www.redfin.com/WA/Renton/1814-Davis-Ave-S-98055/home/384653,NWMLS as Distributed by MLS Grid,2215191,N,Y,47.4633845,-122.212837
PAST SALE,,Townhouse,4816 Lake Pl S Unit B,Renton,WA,98055,508000,2,2.5,Talbot Hill,1363,,2004,33,373,368,Pending,,,https://www.redfin.com/WA/Renton/4816-Lake-Pl-S-98055/unit-B/home/190268109,NWMLS as Distributed by MLS Grid,2203761,N,Y,47.4359633,-122.2169519
PAST SALE,,Mobile/Manufactured Home,11115 SE 166th Pl,Renton,WA,98055,499950,3,2,Renton,1230,8999,1988,34,406,,Pending,,,https://www.redfin.com/WA/Renton/11115-SE-166th-Pl-98055/home/2073609,NWMLS as Distributed by MLS Grid,2210007,N,Y,47.4539376,-122.1919779
PAST SALE,,Condo/Co-op,4200 Smithers Ave S Unit D-303,Renton,WA,98055,294999,1,1,Renton,660,,1993,38,447,277,Pending,,,https://www.redfin.com/WA/Renton/4200-Smithers-Ave-S-98055/unit-D-303/home/190259882,NWMLS as Distributed by MLS Grid,2213910,N,Y,47.4418258,-122.2084655
MLS Listing,,Vacant Land,17 Lake Ave S,Renton,WA,98055,200000,,,Benson Hill,,16380,,49,,,Active,,,https://www.redfin.com/WA/Renton/17-Lake-Ave-S-98057/home/113667227,NWMLS as Distributed by MLS Grid,2212175,N,Y,47.46410687,-122.2156541
PAST SALE,March-5-2021,Vacant Land,17023 108th Ave SE,Renton,WA,98055,850000,,,Benson Hill,,42180,,51,,,Pending,,,https://www.redfin.com/WA/Renton/17023-108th-Ave-SE-98055/home/384276,NWMLS as Distributed by MLS Grid,2192541,N,Y,47.4498809,-122.1971637
MLS Listing,,Vacant Land,700 S 55th St,Renton,WA,98055,95000,,,Renton,,8560,,60,,,Active,,,https://www.redfin.com/WA/Renton/700-S-55th-St-98055/home/189758083,NWMLS as Distributed by MLS Grid,2211534,N,Y,47.4302063,-122.2089382
MLS Listing,,Condo/Co-op,11505 SE 173rd St #34,Renton,WA,98055,395000,2,2,Renton,989,,1980,125,399,563,Active,,,https://www.redfin.com/WA/Renton/11505-SE-173rd-St-98055/unit-34/home/189153281,NWMLS as Distributed by MLS Grid,2188893,N,Y,47.4468232,-122.1873032
MLS Listing,,Vacant Land,16616 105th Ave SE,Renton,WA,98055,350000,,,Benson Hill,,18266,,129,,,Active,,,https://www.redfin.com/WA/Renton/16616-105th-Ave-SE-98055/home/384038,NWMLS as Distributed by MLS Grid,2184346,N,Y,47.4532851,-122.2005827
MLS Listing,,Single Family Residential,16803 113th Ave SE,Renton,WA,98055,730000,3,2,Benson Hill,1780,8976,1985,321,410,,Active,,,https://www.redfin.com/WA/Renton/16803-113th-Ave-SE-98055/home/227757,NWMLS as Distributed by MLS Grid,2134033,N,Y,47.452192,-122.1900667
MLS Listing,,Multi-Family (2-4 Unit),1228 Benson Rd S,Renton,WA,98055,1025000,6,4.75,Benson Hill,2978,9675,1962,329,344,,Active,,,https://www.redfin.com/WA/Renton/1228-Benson-Rd-S-98055/home/230263,NWMLS as Distributed by MLS Grid,2128557,N,Y,47.4686237,-122.205384
