SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download",,,,,,,,,,,,,,,,,,,,,,,,,,
PAST SALE,April-29-2021,Single Family Residential,6235 NE 184th St,Kenmore,WA,98028,1200000,3,3,Kenmore,1670,18928,1950,6,719,,Pending,,,https://www.redfin.com/WA/Kenmore/6235-NE-184th-St-98028/home/94997,NWMLS as Distributed by MLS Grid,2233376,N,Y,47.7614365,-122.2586613
MLS Listing,,Townhouse,6837 NE 170th St #103,Kenmore,WA,98028,774000,2,2.5,Kenmore,1456,50536,2019,8,532,222,Active,,,https://www.redfin.com/WA/Kenmore/6837-NE-170th-St-98028/unit-103/home/170483867,NWMLS as Distributed by MLS Grid,2234093,N,Y,47.7513587,-122.2481331
PAST SALE,,Single Family Residential,20352 80th Pl NE,Kenmore,WA,98028,1599950,5,4,Kenmore,3004,5221,2023,1,533,70,Pending,,,https://www.redfin.com/WA/Kenmore/20352-80th-Pl-NE-98028/home/189012809,NWMLS as Distributed by MLS Grid,2187127,N,Y,47.7757329,-122.2314807
PAST SALE,,Single Family Residential,6847 NE 153rd Pl #4,Kenmore,WA,98028,1849950,5,3,Kenmore,3127,6300,2024,44,592,300,Pending,,,https://www.redfin.com/WA/Kenmore/6847-NE-153rd-Pl-98028/unit-4/home/190368442,NWMLS as Distributed by MLS Grid,2218114,N,Y,47.7379259,-122.2476266
MLS Listing,,Single Family Residential,18425 62nd Ave NE,Kenmore,WA,98028,1398000,4,3.5,Kenmore,2960,15367,2007,1,472,,Active,May-18-2024 01:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Kenmore/18425-62nd-Ave-NE-98028/home/18660986,NWMLS as Distributed by MLS Grid,2237587,N,Y,47.7621835,-122.260802
MLS Listing,,Single Family Residential,18329 57th Ave NE,Kenmore,WA,98028,1000000,3,2.5,Uplake,2270,12770,1967,1,441,,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Kenmore/18329-57th-Ave-NE-98028/home/94381,NWMLS as Distributed by MLS Grid,2237726,N,Y,47.7617267,-122.269212
MLS Listing,,Single Family Residential,16524 82nd Pl NE,Kenmore,WA,98028,1389000,4,2.5,Inglewood/Inglemoor,3000,4525,2009,1,463,17,Active,May-18-2024 01:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Kenmore/16524-82nd-Pl-NE-98028/home/22440666,NWMLS as Distributed by MLS Grid,2234977,N,Y,47.7485146,-122.2305206
MLS Listing,,Condo/Co-op,7217 NE 175th St #104,Kenmore,WA,98028,289999,1,1,Kenmore,604,,1969,1,480,315,Active,,,https://www.redfin.com/WA/Kenmore/7217-NE-175th-St-98028/unit-104/home/56288,NWMLS as Distributed by MLS Grid,2237129,N,Y,47.755611,-122.244508
MLS Listing,,Single Family Residential,19720 82nd Ln NE,Kenmore,WA,98028,1300000,4,2.5,Kenmore,2450,5359,2004,1,531,111,Active,May-18-2024 12:00 PM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Kenmore/19720-82nd-Ln-NE-98028/home/2065531,NWMLS as Distributed by MLS Grid,2235579,N,Y,47.7723257,-122.2286223
MLS Listing,,Townhouse,6525 NE 182nd St #104,Kenmore,WA,98028,949500,4,3.5,Kenmore,2110,1950,2020,1,450,,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Kenmore/6525-NE-182nd-St-98028/unit-104/home/94572,NWMLS as Distributed by MLS Grid,2238093,N,Y,47.7601707,-122.2530066
PAST SALE,February-15-2023,Townhouse,6621 NE 187th Ct #2,Kenmore,WA,98028,899950,4,3.5,Kenmore,1804,1542,2023,1,499,246,Pending,,,https://www.redfin.com/WA/Kenmore/6621-NE-187th-Ct-98028/unit-2/home/182041869,NWMLS as Distributed by MLS Grid,2220697,N,Y,47.7649507,-122.2517963
PAST SALE,,Condo/Co-op,18226 68th Ave NE #510,Kenmore,WA,98028,582840,1,1,Kenmore,955,,2024,1,610,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-510/home/190083371,NWMLS as Distributed by MLS Grid,2208384,N,Y,47.7618629,-122.2494204
PAST SALE,,Condo/Co-op,18226 68th Ave NE #312,Kenmore,WA,98028,749330,2,2,Kenmore,1491,,2024,1,503,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-312/home/189693392,NWMLS as Distributed by MLS Grid,2199016,N,Y,47.7618629,-122.2494204
PAST SALE,,Condo/Co-op,18226 68th Ave NE #304,Kenmore,WA,98028,640590,2,2,Kenmore,1186,,2024,1,540,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-304/home/189678780,NWMLS as Distributed by MLS Grid,2198494,N,Y,47.7618629,-122.2494204
PAST SALE,,Condo/Co-op,18226 68th Ave NE #212,Kenmore,WA,98028,753301,2,2,Kenmore,1491,,2024,1,505,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-212/home/190744209,NWMLS as Distributed by MLS Grid,2236159,N,Y,47.7618629,-122.2494204
PAST SALE,,Condo/Co-op,18226 68th Ave NE #404,Kenmore,WA,98028,651269,2,2,Kenmore,1186,,2024,1,549,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-404/home/190248251,NWMLS as Distributed by MLS Grid,2213505,N,Y,47.7618629,-122.2494204
PAST SALE,,Condo/Co-op,18226 68th Ave NE #502,Kenmore,WA,98028,747594,2,2,Kenmore,1491,,2024,1,501,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-502/home/189678746,NWMLS as Distributed by MLS Grid,2198493,N,Y,47.7618629,-122.2494204
PAST SALE,,Single Family Residential,16434 73rd Pl NE,Kenmore,WA,98028,1989000,4,4,Inglewood/Inglemoor,3359,7808,2024,1,592,63,Pending,,,https://www.redfin.com/WA/Kenmore/16434-73rd-Pl-NE-98028/home/182061022,NWMLS as Distributed by MLS Grid,2190924,N,Y,47.747216,-122.2422622
PAST SALE,,Condo/Co-op,18226 68th Ave NE #305,Kenmore,WA,98028,675164,2,2,Kenmore,1332,,2024,1,507,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-305/home/190248268,NWMLS as Distributed by MLS Grid,2213510,N,Y,47.7618629,-122.2494204
PAST SALE,,Townhouse,18717 68th Ave NE Unit A104,Kenmore,WA,98028,919950,4,3.5,Kenmore,1775,1089,2024,2,518,100,Pending,,,https://www.redfin.com/WA/Kenmore/18717-68th-Ave-NE-98028/unit-A104/home/190602935,NWMLS as Distributed by MLS Grid,2227561,N,Y,47.7643218,-122.2499234
PAST SALE,March-27-1989,Single Family Residential,6180 NE 195th Ct,Kenmore,WA,98028,1150000,5,3.5,Kenmore,2540,9601,1988,2,453,,Pending,,,https://www.redfin.com/WA/Kenmore/6180-NE-195th-Ct-98028/home/282669,NWMLS as Distributed by MLS Grid,2225498,N,Y,47.7704508,-122.260724
PAST SALE,April-29-2022,Single Family Residential,7695 NE 165th Pl,Kenmore,WA,98028,1890000,4,4,Kenmore,3320,5463,2022,2,569,96,Pending,,,https://www.redfin.com/WA/Kenmore/7695-NE-165th-Pl-98028/home/176850176,NWMLS as Distributed by MLS Grid,2227836,N,Y,47.7482366,-122.2376971
PAST SALE,,Condo/Co-op,18226 68th Ave NE #302,Kenmore,WA,98028,748570,2,2,Kenmore,1491,,2024,2,502,400,Pending,,,https://www.redfin.com/WA/Kenmore/18226-68th-Ave-NE-98028/unit-302/home/190615575,NWMLS as Distributed by MLS Grid,2229661,N,Y,47.7618629,-122.2494204
MLS Listing,,Single Family Residential,5608 NE 198th Pl,Kenmore,WA,98028,1280000,4,2.5,Kenmore,2200,4544,2010,2,582,,Active,May-16-2024 06:00 PM,May-16-2024 08:00 PM,https://www.redfin.com/WA/Kenmore/5608-NE-198th-Pl-98028/home/22808490,NWMLS as Distributed by MLS Grid,2236226,N,Y,47.7724661,-122.2679636
MLS Listing,,Single Family Residential,15534 84th Ave NE,Kenmore,WA,98028,1250000,3,3,Kenmore,2950,8100,1967,2,424,,Active,,,https://www.redfin.com/WA/Kenmore/15534-84th-Ave-NE-98028/home/278167,NWMLS as Distributed by MLS Grid,2236766,N,Y,47.7417549,-122.2284295
