SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download",,,,,,,,,,,,,,,,,,,,,,,,,,
PAST SALE,August-8-2022,Condo/Co-op,21420 40th Pl S Unit G,Seatac,WA,98198,438000,2,2,SeaTac,1007,,2006,3,435,457,Pending,,,https://www.redfin.com/WA/Seatac/21420-40th-Pl-S-98198/unit-G/home/17381426,NWMLS as Distributed by MLS Grid,2229475,N,Y,47.4093746,-122.2848945
MLS Listing,,Single Family Residential,212 S 219th St,Normandy Park,WA,98198,1195000,3,2,Normandy Park,2270,28439,1947,28,526,,Active,,,https://www.redfin.com/WA/Normandy-Park/212-S-219th-St-98198/home/345085,NWMLS as Distributed by MLS Grid,2215716,N,Y,47.4063667,-122.332306
PAST SALE,September-4-2015,Condo/Co-op,22213 6th Ave S #203,Des Moines,WA,98198,350000,2,1,Zenith,724,,1979,30,483,438,Pending,,,https://www.redfin.com/WA/Des-Moines/22213-6th-Ave-S-98198/unit-203/home/26520,NWMLS as Distributed by MLS Grid,2212532,N,Y,47.4025186,-122.3277167
PAST SALE,July-31-2014,Single Family Residential,2160 S 262nd Ct,Des Moines,WA,98198,599995,3,2.5,Woodmont,1679,2700,2014,52,357,65,Pending,,,https://www.redfin.com/WA/Des-Moines/2160-S-262nd-Ct-98198/home/44657739,NWMLS as Distributed by MLS Grid,2201829,N,Y,47.3666749,-122.3066699
MLS Listing,,Single Family Residential,304 S 219th St,Normandy Park,WA,98198,2200000,3,3,Normandy Park,3490,22270,1930,84,630,,Active,,,https://www.redfin.com/WA/Normandy-Park/304-S-219th-St-98198/home/345583,NWMLS as Distributed by MLS Grid,2202145,N,Y,47.405853,-122.3310495
MLS Listing,,Single Family Residential,24601 13th Ave S,Des Moines,WA,98198,595000,2,2,Huntington Park,1210,4146,1974,1,492,148,Active,May-19-2024 12:00 PM,May-19-2024 02:00 PM,https://www.redfin.com/WA/Des-Moines/24601-13th-Ave-S-98198/home/201484,NWMLS as Distributed by MLS Grid,2233788,N,Y,47.381087,-122.317995
MLS Listing,,Townhouse,1200 S 237th Ln #1702,Des Moines,WA,98198,424950,3,1.5,Zenith,1264,,1982,1,336,438,Active,,,https://www.redfin.com/WA/Des-Moines/1200-S-237th-Ln-98198/unit-1702/home/190265947,NWMLS as Distributed by MLS Grid,2236570,N,Y,47.3890355,-122.3179136
PAST SALE,June-15-1983,Single Family Residential,24410 13th Pl S,Des Moines,WA,98198,525000,3,2,Des Moines,1348,6200,1967,1,389,,Pending,,,https://www.redfin.com/WA/Des-Moines/24410-13th-Pl-S-98198/home/201149,NWMLS as Distributed by MLS Grid,2220812,N,Y,47.3828316,-122.3163377
PAST SALE,May-1-2024,Single Family Residential,24423 24th Ave S,Des Moines,WA,98198,599950,4,2.5,Des Moines,2030,7200,1991,1,296,,Pending,,,https://www.redfin.com/WA/Des-Moines/24423-24th-Ave-S-98198/home/203416,NWMLS as Distributed by MLS Grid,2201881,N,Y,47.3821886,-122.3028498
