SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download",,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,2830 216th Ave SE,Sammamish,WA,98075,1200000,4,2.5,Pine Lake,1830,15218,1966,1,656,,Active,May-17-2024 05:00 PM,May-17-2024 07:00 PM,https://www.redfin.com/WA/Sammamish/2830-216th-Ave-SE-98075/home/433964,NWMLS as Distributed by MLS Grid,2232383,N,Y,47.5822516,-122.0512657
PAST SALE,July-31-2013,Single Family Residential,25922 SE 22nd Pl,Sammamish,WA,98075,1999000,4,2.5,Sammamish,3420,17977,1997,2,585,65,Pending,,,https://www.redfin.com/WA/Sammamish/25922-SE-22nd-Pl-98075/home/433411,NWMLS as Distributed by MLS Grid,2236172,N,Y,47.589545,-121.9934989
PAST SALE,November-14-2017,Single Family Residential,27507 SE 29th Ct,Sammamish,WA,98075,1898000,4,4,Sammamish,4018,8126,2006,4,472,75,Pending,,,https://www.redfin.com/WA/Sammamish/27507-SE-29th-Ct-98075/home/2115624,NWMLS as Distributed by MLS Grid,2228546,N,Y,47.582379,-121.9725563
PAST SALE,November-2-1998,Single Family Residential,23142 SE 27th Way,Sammamish,WA,98075,1689000,4,2.5,Sammamish,2540,8783,1997,4,665,83,Pending,,,https://www.redfin.com/WA/Sammamish/23142-SE-27th-Way-98075/home/434926,NWMLS as Distributed by MLS Grid,2227121,N,Y,47.5852157,-122.0306717
PAST SALE,,Single Family Residential,22363 SE 12th Lane (Lot-19),Sammamish,WA,98075,2560000,5,4.5,Plateau,3336,6072,2024,1,767,167,Pending,,,https://www.redfin.com/WA/Sammamish/22363-SE-12th-Ln-98075/home/183988348,NWMLS as Distributed by MLS Grid,2230698,N,Y,47.5989933,-122.0365633
PAST SALE,,Single Family Residential,2206 210th Pl SE,Sammamish,WA,98075,2800000,5,5.5,Plateau,4544,12863,2024,126,616,252,Pending,,,https://www.redfin.com/WA/Sammamish/2206-210th-Pl-SE-98075/home/189137790,NWMLS as Distributed by MLS Grid,2189998,N,Y,47.5902464,-122.0600866
MLS Listing,,Single Family Residential,3028 197th Ave SE,Sammamish,WA,98075,1880000,4,3,Sammamish,2168,9933,1968,1,867,110,Active,May-18-2024 12:00 AM,May-18-2024 11:59 PM,https://www.redfin.com/WA/Sammamish/3028-197th-Ave-SE-98075/home/267896,NWMLS as Distributed by MLS Grid,2234910,N,Y,47.5823742,-122.0768612
MLS Listing,,Single Family Residential,1717 251st Pl SE,Sammamish,WA,98075,1398000,4,2.5,Sammamish,2170,4454,2005,1,644,43,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Sammamish/1717-251st-Pl-SE-98075/home/2069381,NWMLS as Distributed by MLS Grid,2238042,N,Y,47.5937794,-122.0045306
MLS Listing,,Single Family Residential,2030 200th Ave SE,Sammamish,WA,98075,1600000,4,3,Sammamish,2891,28200,1977,1,553,,Active,May-16-2024 04:00 PM,May-16-2024 06:00 PM,https://www.redfin.com/WA/Sammamish/2030-200th-Ave-SE-98075/home/268178,NWMLS as Distributed by MLS Grid,2239030,N,Y,47.5908144,-122.0732422
