SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,July-21-2020,Single Family Residential,648 S 143rd Pl,Burien,WA,98168,570000,4,2.0,Burien,1480,8030,1955,5,385,,Pending,,,https://www.redfin.com/WA/Burien/648-S-143rd-Pl-98168/home/193267,NWMLS as Distributed by MLS Grid,2223910,N,Y,47.4749129,-122.3241997
PAST SALE,December-11-2019,Single Family Residential,14066 35th Ave S,Tukwila,WA,98168,949990,5,3.0,Tukwila,2540,9993,2019,7,374,,Pending,,,https://www.redfin.com/WA/Tukwila/14066-35th-Ave-S-98168/home/168832744,NWMLS as Distributed by MLS Grid,2224924,N,Y,47.4759857,-122.287928
PAST SALE,June-5-2001,Single Family Residential,13613 Military Rd S,Tukwila,WA,98168,649000,6,2.5,SeaTac,2300,20854,1963,8,282,,Pending,,,https://www.redfin.com/WA/Tukwila/13613-Military-Rd-S-98168/home/191600,NWMLS as Distributed by MLS Grid,2206202,N,Y,47.4812288,-122.2960199
PAST SALE,,Single Family Residential,14457 57th Ave S,Tukwila,WA,98168,599999,4,1.5,Tukwila,2190,13056,1960,15,274,,Pending,,,https://www.redfin.com/WA/Tukwila/14457-57th-Ave-S-98168/home/344140,NWMLS as Distributed by MLS Grid,2226139,N,Y,47.4725424,-122.2628563
PAST SALE,July-21-2009,Single Family Residential,4287 S 137th St,Tukwila,WA,98168,680000,3,2.5,Foster,1910,4521,2002,24,356,38,Pending,,,https://www.redfin.com/WA/Tukwila/4287-S-137th-St-98168/home/192464,NWMLS as Distributed by MLS Grid,2223444,N,Y,47.480205,-122.2793472
PAST SALE,September-7-2021,Single Family Residential,11420 Roseberg Ave S,Burien,WA,98168,510000,3,1.0,Burien,1255,9240,1939,33,406,,Pending,,,https://www.redfin.com/WA/Seattle/11420-Roseberg-Ave-S-98168/home/186805,NWMLS as Distributed by MLS Grid,2214491,N,Y,47.5003974,-122.3033543
PAST SALE,,Condo/Co-op,10457 Des Moines Memorial Dr S Unit 402-W,Burien,WA,98168,275000,2,2.0,Boulevard Park,999,,1969,53,275,646,Pending,,,https://www.redfin.com/WA/Burien/10457-Des-Moines-Memorial-Dr-S-98168/unit-402-W/home/187982499,NWMLS as Distributed by MLS Grid,2196352,N,Y,47.508386,-122.3064908
MLS Listing,,Vacant Land,12045 24th Ave S,Seattle,WA,98168,165000,,,Seattle,,7615,,1,,,Active,,,https://www.redfin.com/WA/Seattle/12045-24th-Ave-S-98168/home/12301057,NWMLS as Distributed by MLS Grid,2235434,N,Y,47.4943993,-122.3024657
MLS Listing,,Single Family Residential,13030 26th Ave S,Seatac,WA,98168,675000,5,2.0,SeaTac,2300,11122,1955,1,293,,Active,May-18-2024 12:00 PM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Seatac/13030-26th-Ave-S-98168/home/191126,NWMLS as Distributed by MLS Grid,2238399,N,Y,47.4854516,-122.2993014
