SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,386 Garland Pl,Enumclaw,WA,98022,524950,3,2.0,High School,1210,8555,1994,21,434,75,Active,,,https://www.redfin.com/WA/Enumclaw/386-Garland-Pl-98022/home/297051,NWMLS as Distributed by MLS Grid,2228382,N,Y,47.1944425,-122.0159303
PAST SALE,,Single Family Residential,1087 Okerlund (Lot 4) Dr,Enumclaw,WA,98022,1080000,5,3.5,Enumclaw,3297,8420,2024,1,328,,Pending,,,https://www.redfin.com/WA/Enumclaw/1087-Okerlund-Lot-4-DR-98022/home/190571885,NWMLS as Distributed by MLS Grid,2166808,N,Y,47.200266,-121.991457
PAST SALE,,Single Family Residential,1124 Okerlund Dr,Enumclaw,WA,98022,899950,3,3.0,Enumclaw,2372,8420,2024,97,379,,Pending,,,https://www.redfin.com/WA/Unknown/1124-Okerlund-Dr-Unknown/home/187470449,NWMLS as Distributed by MLS Grid,2198690,N,Y,47.199509,-122.011227
PAST SALE,,Single Family Residential,1139 Lindenberger Ln,Enumclaw,WA,98022,789950,4,3.0,Enumclaw,2490,8445,2024,99,317,,Pending,,,https://www.redfin.com/WA/Enumclaw/1139-Lindenberger-Ln-98022/home/183986602,NWMLS as Distributed by MLS Grid,2197902,N,Y,47.201157,-122.011277
MLS Listing,,Single Family Residential,42430 284th Ave SE,Enumclaw,WA,98022,799950,2,2.0,Enumclaw,1150,197762,1958,1,696,,Active,,,https://www.redfin.com/WA/Enumclaw/42430-284th-Ave-SE-98022/home/297224,NWMLS as Distributed by MLS Grid,2234104,N,Y,47.2204021,-121.9618124
MLS Listing,,Single Family Residential,42411 228th Ave SE,Enumclaw,WA,98022,649950,3,2.0,Enumclaw,1895,22770,1948,1,343,,Active,,,https://www.redfin.com/WA/Enumclaw/42411-228th-Ave-SE-98022/home/293940,NWMLS as Distributed by MLS Grid,2238780,N,Y,47.2205001,-122.0378246
PAST SALE,January-31-2023,Single Family Residential,2024 James St,Enumclaw,WA,98022,459900,2,1.0,Enumclaw,832,6000,1916,1,553,,Pending,,,https://www.redfin.com/WA/Enumclaw/2024-James-St-98022/home/295546,NWMLS as Distributed by MLS Grid,2222801,N,Y,47.2095119,-121.9935358
PAST SALE,October-25-2019,Single Family Residential,2004 Neilsen Ave,Enumclaw,WA,98022,430000,2,1.0,Enumclaw,920,5000,1922,1,467,,Pending,,,https://www.redfin.com/WA/Enumclaw/2004-Neilsen-Ave-98022/home/295735,NWMLS as Distributed by MLS Grid,2230639,N,Y,47.2011503,-121.9949458
MLS Listing,,Vacant Land,"276 XX SE 424th   (lots 1-4,6) St",Enumclaw,WA,98022,349000,,,North Enumclaw,,366700,,1,,,Active,,,https://www.redfin.com/WA/Enumclaw/276-XX-SE-424th-St-98022/home/175078782,NWMLS as Distributed by MLS Grid,2238157,N,Y,47.221619,-121.974834
MLS Listing,,Mobile/Manufactured Home,2090 Glacier St #56,Enumclaw,WA,98022,435950,2,2.0,Enumclaw,1589,,2024,1,274,,Active,May-17-2024 01:00 PM,May-17-2024 03:00 PM,https://www.redfin.com/WA/Enumclaw/2090-Glacier-St-98022/unit-56/home/190802109,NWMLS as Distributed by MLS Grid,2237962,N,Y,47.201533,-121.955358
PAST SALE,April-7-2021,Mobile/Manufactured Home,41708 196th Ave SE,Enumclaw,WA,98022,450000,1,1.0,Westwood,924,272250,1982,2,487,,Pending,,,https://www.redfin.com/WA/Enumclaw/41708-196th-Ave-SE-98022/home/2094888,NWMLS as Distributed by MLS Grid,2231713,N,Y,47.2295136,-122.0790166
MLS Listing,,Single Family Residential,41410 299th Ave SE,Enumclaw,WA,98022,1139950,3,3.0,Veazie,3120,217800,1992,2,365,,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Enumclaw/41410-299th-Ave-SE-98022/home/293120,NWMLS as Distributed by MLS Grid,2237869,N,Y,47.2286753,-121.9425618
PAST SALE,August-5-2003,Mobile/Manufactured Home,22825 SE 452nd St,Enumclaw,WA,98022,900000,3,2.0,Osceola,1440,1096405,1996,3,625,,Pending,,,https://www.redfin.com/WA/Enumclaw/22825-SE-452nd-St-98022/home/2084665,NWMLS as Distributed by MLS Grid,2222661,N,Y,47.1955444,-122.0363204
PAST SALE,,Single Family Residential,43406 228th Ave SE,Enumclaw,WA,98022,499000,2,1.0,Enumclaw,1310,45000,1947,4,381,,Pending,,,https://www.redfin.com/WA/Enumclaw/43406-228th-Ave-SE-98022/home/292558,NWMLS as Distributed by MLS Grid,2218753,N,Y,47.211812,-122.0371406
PAST SALE,March-21-2005,Single Family Residential,36225 307th Ave SE,Enumclaw,WA,98022,995000,3,2.0,Enumclaw,2180,175111,2005,4,456,,Pending,,,https://www.redfin.com/WA/Enumclaw/36225-307th-Ave-SE-98022/home/8186557,NWMLS as Distributed by MLS Grid,2213170,N,Y,47.2752167,-121.9356335
PAST SALE,October-19-2015,Single Family Residential,1123 Loraine St,Enumclaw,WA,98022,585000,3,2.5,Central In Town,1300,9282,1961,4,450,,Pending,,,https://www.redfin.com/WA/Enumclaw/1123-Loraine-St-98022/home/296729,NWMLS as Distributed by MLS Grid,2227755,N,Y,47.201076,-122.0011922
PAST SALE,November-16-2005,Single Family Residential,38410 Enumclaw Franklin Rd SE,Enumclaw,WA,98022,1300000,6,3.5,Enumclaw,4580,159430,1975,4,284,,Pending,,,https://www.redfin.com/WA/Enumclaw/38410-Enumclaw-Franklin-Rd-SE-98022/home/293241,NWMLS as Distributed by MLS Grid,2231077,N,Y,47.2558049,-121.985826
PAST SALE,March-28-1990,Single Family Residential,444 Burger Pl,Enumclaw,WA,98022,640000,3,2.5,Flensted,2030,8923,1990,5,315,4,Pending,,,https://www.redfin.com/WA/Enumclaw/444-Burger-Pl-98022/home/298068,NWMLS as Distributed by MLS Grid,2222166,N,Y,47.195138,-122.0071742
PAST SALE,December-6-1985,Single Family Residential,23724 SE 436th St,Enumclaw,WA,98022,299000,2,1.0,Enumclaw,1220,40930,1947,5,245,,Pending,,,https://www.redfin.com/WA/Enumclaw/23724-SE-436th-St-98022/home/293365,NWMLS as Distributed by MLS Grid,2198147,N,Y,47.2104588,-122.0244928
MLS Listing,,Single Family Residential,26444 SE 427th St,Enumclaw,WA,98022,799950,3,2.0,Ne In Town,1258,88862,1940,5,636,,Active,,,https://www.redfin.com/WA/Enumclaw/26444-SE-427th-St-98022/home/296827,NWMLS as Distributed by MLS Grid,2236484,N,Y,47.2185332,-121.9876973
PAST SALE,July-24-2019,Single Family Residential,1904 LaFromboise St,Enumclaw,WA,98022,575000,4,1.5,Central In Town,2350,6440,1931,6,245,,Pending,,,https://www.redfin.com/WA/Enumclaw/1904-Lafromboise-St-98022/home/297290,NWMLS as Distributed by MLS Grid,2230366,N,Y,47.2089024,-121.9965469
PAST SALE,November-26-2002,Single Family Residential,1928 Gossard,Enumclaw,WA,98022,695000,4,2.0,Central In Town,2005,12600,1960,6,347,,Pending,,,https://www.redfin.com/WA/Enumclaw/1928-Gossard-St-98022/home/296423,NWMLS as Distributed by MLS Grid,2235051,N,Y,47.2092168,-122.0065889
MLS Listing,,Single Family Residential,39206 258th Ave SE,Enumclaw,WA,98022,849950,3,2.5,Krain,2660,47135,1977,6,320,,Active,,,https://www.redfin.com/WA/Enumclaw/39206-258th-Ave-SE-98022/home/293282,NWMLS as Distributed by MLS Grid,2235707,N,Y,47.2497484,-121.9970378
PAST SALE,January-18-2008,Single Family Residential,708 Natalie Pl,Enumclaw,WA,98022,425000,3,1.0,Enumclaw,1040,7992,1981,7,409,,Pending,,,https://www.redfin.com/WA/Enumclaw/708-Natalie-Pl-98022/home/297495,NWMLS as Distributed by MLS Grid,1961665,N,Y,47.1966566,-121.998357
PAST SALE,November-30-2016,Single Family Residential,1936 Lowell Ave,Enumclaw,WA,98022,550000,3,2.0,Enumclaw,1220,6400,1947,7,451,,Pending,,,https://www.redfin.com/WA/Enumclaw/1936-Lowell-Ave-98022/home/295614,NWMLS as Distributed by MLS Grid,2204770,N,Y,47.2117993,-121.9932656
MLS Listing,,Single Family Residential,3004 Division St,Enumclaw,WA,98022,799950,4,2.5,Enumclaw,2730,15634,1928,7,293,,Active,May-18-2024 11:30 AM,May-18-2024 01:30 PM,https://www.redfin.com/WA/Enumclaw/3004-Division-St-98022/home/297661,NWMLS as Distributed by MLS Grid,2235169,N,Y,47.2111174,-121.9951831
PAST SALE,,Vacant Land,47031 286th Ave SE,Enumclaw,WA,98022,125000,,,Mt Peak,,97123,,8,,,Pending,,,https://www.redfin.com/WA/Enumclaw/47031-286th-Ave-SE-98022/home/292323,NWMLS as Distributed by MLS Grid,2161650,N,Y,47.178862,-121.960353
MLS Listing,,Single Family Residential,3435 Meadow Park Ave,Enumclaw,WA,98022,999999,3,2.5,Fairgrounds,3335,10280,2018,8,300,58,Active,May-19-2024 11:00 AM,May-19-2024 02:00 PM,https://www.redfin.com/WA/Enumclaw/3435-Meadow-Park-Ave-98022/home/113995942,NWMLS as Distributed by MLS Grid,2234121,N,Y,47.1972325,-122.014236
MLS Listing,,Vacant Land,35 xxx Cumberland Way SE,Enumclaw,WA,98022,425000,,,Cumberland,,1467972,,10,,,Active,,,https://www.redfin.com/WA/Unknown/35-xxx-Cumberland-Way-SE-98022/home/190487328,NWMLS as Distributed by MLS Grid,2221933,N,Y,47.279873,-121.927258
PAST SALE,,Vacant Land,33500 SE 348th St,Enumclaw,WA,98022,199950,,,Cumberland,,852338,,11,,,Pending,,,https://www.redfin.com/WA/Enumclaw/33500-SE-348th-St-98022/home/49736218,NWMLS as Distributed by MLS Grid,2230147,N,Y,47.290152,-121.8973395
MLS Listing,,Single Family Residential,1637 Kibler Ave,Enumclaw,WA,98022,500000,3,2.0,Enumclaw,1770,3500,1923,12,282,,Active,,,https://www.redfin.com/WA/Enumclaw/1637-Kibler-Ave-98022/home/295703,NWMLS as Distributed by MLS Grid,2226729,N,Y,47.2103822,-121.9904688
MLS Listing,,Single Family Residential,2247 Roosevelt Ave,Enumclaw,WA,98022,659900,4,2.0,Enumclaw,3030,18086,1920,14,218,,Active,,,https://www.redfin.com/WA/Enumclaw/2247-Roosevelt-Ave-98022/home/296108,NWMLS as Distributed by MLS Grid,2232168,N,Y,47.1996671,-121.9984838
PAST SALE,,Single Family Residential,1102 Okerlund Dr,Enumclaw,WA,98022,929950,3,2.5,Enumclaw,2834,8421,2024,14,328,,Pending,,,https://www.redfin.com/WA/Unknown/1102-Okerlund-Dr-Unknown/home/187470450,NWMLS as Distributed by MLS Grid,2203776,N,Y,47.200599,-122.010367
