SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,5226 NE 2nd St,Renton,WA,98059,1395000,4,2.5,Maplewood Heights,3480,9063,2014,1,401,64,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Renton/5226-NE-2nd-St-98059/home/52428318,NWMLS as Distributed by MLS Grid,2237220,N,Y,47.4850667,-122.1485645
MLS Listing,,Condo/Co-op,13301 SE 79th Pl Unit C414,Newcastle,WA,98059,665000,3,2.5,Newport Hills,1336,,2001,1,498,586,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Newcastle/13301-SE-79th-Pl-98059/unit-C414/home/2076943,NWMLS as Distributed by MLS Grid,2237630,N,Y,47.5331781,-122.1627393
MLS Listing,,Single Family Residential,12117 179th Ave SE,Renton,WA,98059,849950,3,2.0,Renton,1854,9443,1969,2,458,,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Renton/12117-179th-Ave-SE-98059/home/243435,NWMLS as Distributed by MLS Grid,2236684,N,Y,47.4930763,-122.1024876
PAST SALE,December-30-2013,Single Family Residential,12529 SE May Creek Park Dr,Newcastle,WA,98056,1249000,4,3.0,Newcastle,2900,128502,1975,3,431,,Pending,,,https://www.redfin.com/WA/Renton/12529-SE-May-Creek-Park-Dr-98056/home/417866,NWMLS as Distributed by MLS Grid,2224595,N,Y,47.523476,-122.1731327
PAST SALE,October-26-2021,Condo/Co-op,7410 Newcastle Golf Club Rd Unit E,Newcastle,WA,98059,649995,2,2.0,Newcastle,1149,,2003,4,566,425,Pending,,,https://www.redfin.com/WA/Newcastle/7410-Newcastle-Golf-Club-Rd-98059/unit-E/home/12477097,NWMLS as Distributed by MLS Grid,2230316,N,Y,47.5361819,-122.161569
PAST SALE,January-15-2020,Single Family Residential,15228 SE 83rd Ln,Newcastle,WA,98059,2050000,6,4.0,Newcastle,3580,8058,2005,5,573,75,Pending,,,https://www.redfin.com/WA/Newcastle/15228-SE-83rd-Ln-98059/home/2097462,NWMLS as Distributed by MLS Grid,2216084,N,Y,47.5274091,-122.135144
PAST SALE,October-11-2001,Single Family Residential,4908 NE 7th Pl,Renton,WA,98059,699950,3,1.0,Highlands,1320,9720,1960,5,530,,Pending,,,https://www.redfin.com/WA/Renton/4908-NE-7th-Pl-98059/home/244534,NWMLS as Distributed by MLS Grid,2229227,N,Y,47.4949827,-122.1532679
MLS Listing,,Single Family Residential,13002 175th Ave SE,Renton,WA,98059,849950,3,1.0,Renton,1900,17138,1959,7,447,,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Renton/13002-175th-Ave-SE-98059/home/248963,NWMLS as Distributed by MLS Grid,2235245,N,Y,47.4856809,-122.1066773
MLS Listing,,Single Family Residential,13352 191st Pl SE,Renton,WA,98059,789950,4,2.0,Lake Kathleen,1940,12000,1967,15,407,5,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Renton/13352-191st-Pl-SE-98059/home/247234,NWMLS as Distributed by MLS Grid,2230658,N,Y,47.4824791,-122.0853847
PAST SALE,February-6-2015,Single Family Residential,5516 NE 13th Pl,Renton,WA,98059,1245000,5,2.5,Highlands,3210,7828,2006,1,388,34,Pending,,,https://www.redfin.com/WA/Renton/5516-NE-13th-Pl-98059/home/8188493,NWMLS as Distributed by MLS Grid,2229566,N,Y,47.5047017,-122.1441624
MLS Listing,,Single Family Residential,17331 SE 136th St,Renton,WA,98059,979900,4,2.5,Briarwood,2340,35327,1983,1,419,,Active,,,https://www.redfin.com/WA/Renton/17331-SE-136th-St-98059/home/247805,NWMLS as Distributed by MLS Grid,2238528,N,Y,47.4801833,-122.1078782
MLS Listing,,Single Family Residential,14925 SE 139th Pl,Renton,WA,98059,845000,4,2.0,Maplewood Heights,1890,13000,1990,1,447,,Active,May-18-2024 10:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Renton/14925-SE-139th-Pl-98059/home/246436,NWMLS as Distributed by MLS Grid,2238595,N,Y,47.4777516,-122.1407357
MLS Listing,,Single Family Residential,12812 163rd Ave SE,Renton,WA,98059,569950,2,1.0,East Renton,850,8250,1965,1,671,,Active,May-17-2024 04:30 PM,May-17-2024 07:00 PM,https://www.redfin.com/WA/Renton/12812-163rd-Ave-SE-98059/home/249350,NWMLS as Distributed by MLS Grid,2233495,N,Y,47.4877163,-122.1233328
MLS Listing,,Condo/Co-op,4308 NE Sunset Blvd Unit T1,Renton,WA,98059,365000,3,2.0,Highlands,982,,1976,1,372,542,Active,,,https://www.redfin.com/WA/Renton/4308-98059/unit-T1/home/189792226,NWMLS as Distributed by MLS Grid,2239227,N,Y,47.505295,-122.162096
MLS Listing,,Vacant Land,12804 163rd Ave SE,Renton,WA,98059,125000,,,East Renton,,7345,,1,,,Active,,,https://www.redfin.com/WA/Renton/12804-163rd-Ave-SE-98059/home/22690858,NWMLS as Distributed by MLS Grid,2239123,N,Y,47.4878935,-122.1232227
MLS Listing,,Townhouse,4623 NE 6th Ct,Renton,WA,98059,569000,3,2.5,Renton,1319,,1996,1,431,625,Active,May-18-2024 12:00 PM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Renton/4623-NE-6th-Ct-98059/home/64128,NWMLS as Distributed by MLS Grid,2235738,N,Y,47.4924345,-122.157023
MLS Listing,,Single Family Residential,14412 196th Ave SE,Renton,WA,98059,1025000,2,2.5,Lake McDonald,2000,62011,1934,1,513,21,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Renton/14412-196th-Ave-SE-98059/home/248684,NWMLS as Distributed by MLS Grid,2236823,N,Y,47.4728138,-122.0786643
