SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,July-10-2003,Vacant Land,0 XX NE Union Hill Rd,Redmond,WA,98053,325000,,,Ames Lake,,119790,,48,,,Pending,,,https://www.redfin.com/WA/Redmond/0-xx-NE-Union-Hill-Rd-98052/home/176029395,NWMLS as Distributed by MLS Grid,2210575,N,Y,47.649613,-121.970815
MLS Listing,,Single Family Residential,7604 245th Way NE,Redmond,WA,98053,1895000,4,2.5,Union Hill,3323,38979,1995,1,570,29,Active,,,https://www.redfin.com/WA/Redmond/7604-245th-Way-NE-98053/home/447788,NWMLS as Distributed by MLS Grid,2237186,N,Y,47.672199,-122.0117735
MLS Listing,,Townhouse,12220 Big Leaf Way NE,Redmond,WA,98053,995000,2,2.0,Trilogy,1510,6516,2005,1,659,321,Active,,,https://www.redfin.com/WA/Redmond/12220-Big-Leaf-Way-NE-98053/home/2089607,NWMLS as Distributed by MLS Grid,2239243,N,Y,47.707577,-122.012594
MLS Listing,,Single Family Residential,25515 NE 47th Pl,Redmond,WA,98053,1250000,4,2.5,Union Hill,2410,223898,1977,1,519,,Active,May-18-2024 12:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Redmond/25515-NE-47th-Pl-98053/home/446453,NWMLS as Distributed by MLS Grid,2238936,N,Y,47.6494487,-121.9981891
MLS Listing,,Single Family Residential,4309 264th Ave NE,Redmond,WA,98053,1098000,3,2.0,Union Hill,2100,103162,1968,1,523,,Active,,,https://www.redfin.com/WA/Redmond/4309-264th-Ave-NE-98053/home/446436,NWMLS as Distributed by MLS Grid,2238045,N,Y,47.6463768,-121.988141
MLS Listing,,Single Family Residential,22853 NE 42nd St,Redmond,WA,98053,1695000,4,2.5,Canterbury Woods,2906,34353,1980,1,583,,Active,,,https://www.redfin.com/WA/Redmond/22853-NE-42nd-St-98053/home/444500,NWMLS as Distributed by MLS Grid,2238599,N,Y,47.6469225,-122.0321206
MLS Listing,,Single Family Residential,10815 Eastridge Dr NE,Redmond,WA,98053,1599995,4,2.5,Redmond Ridge,2480,4416,2013,1,645,75,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Redmond/10815-Eastridge-Dr-NE-98053/home/45464709,NWMLS as Distributed by MLS Grid,2238743,N,Y,47.6947573,-122.0176487
PAST SALE,June-11-2015,Single Family Residential,7714 196th Ave NE,Redmond,WA,98053,1598000,4,3.0,Redmond,3108,73616,1967,1,514,,Pending,,,https://www.redfin.com/WA/Redmond/7714-196th-Ave-NE-98053/home/443726,NWMLS as Distributed by MLS Grid,2237021,N,Y,47.6736326,-122.0760861
MLS Listing,,Single Family Residential,5855 245th Pl NE,Redmond,WA,98053,4225000,5,5.5,Union Hill,6940,101059,2017,1,609,167,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Redmond/5855-245th-Pl-NE-98053/home/2062683,NWMLS as Distributed by MLS Grid,2238576,N,Y,47.6605007,-122.0115102
