SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,37640 31st Ave S,Federal Way,WA,98003,699000,4,2.5,Federal Way,2370,4520,2016,1,295,66,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Federal-Way/37640-31st-Ave-S-98003/home/109660531,NWMLS as Distributed by MLS Grid,2236917,N,Y,47.2639144,-122.2928374
PAST SALE,June-20-2012,Single Family Residential,27716 25th Dr S,Federal Way,WA,98003,639999,3,2.5,Redondo,1650,15957,1989,8,388,,Pending,,,https://www.redfin.com/WA/Federal-Way/27716-25th-Dr-S-98003/home/204150,NWMLS as Distributed by MLS Grid,2224235,N,Y,47.3525357,-122.3016142
PAST SALE,August-30-2004,Single Family Residential,830 S 326th St,Federal Way,WA,98003,590000,4,2.5,West Campus,1520,6552,1972,13,388,,Pending,,,https://www.redfin.com/WA/Federal-Way/830-S-326th-St-98003/home/349872,NWMLS as Distributed by MLS Grid,2220526,N,Y,47.3108922,-122.3240669
PAST SALE,,Single Family Residential,30027 19th Ave S #37,Federal Way,WA,98003,799995,4,3.5,Federal Way,2559,5250,2024,1,313,105,Pending,,,https://www.redfin.com/WA/Federal-Way/30027-19th-Ave-S-98003/unit-37/home/190392301,NWMLS as Distributed by MLS Grid,2219280,N,Y,47.3325633,-122.3101358
PAST SALE,April-18-2023,Condo/Co-op,31003 14th Ave S Unit A11,Federal Way,WA,98003,249950,1,1.0,Federal Way,623,,1976,1,401,395,Pending,,,https://www.redfin.com/WA/Federal-Way/31003-14th-Ave-S-98003/unit-A11/home/8143,NWMLS as Distributed by MLS Grid,2236519,N,Y,47.3233766,-122.3167366
PAST SALE,,Single Family Residential,37434 29th Ave S #20,Federal Way,WA,98003,732810,4,2.5,Federal Way,2330,4248,2024,1,315,,Pending,,,https://www.redfin.com/WA/Federal-Way/37434-29th-Ave-S-98003/unit-20/home/190339920,NWMLS as Distributed by MLS Grid,2216802,N,Y,47.2656068,-122.2966456
MLS Listing,,Single Family Residential,37229 29th Ave S,Federal Way,WA,98003,729995,4,2.5,West Hill,2101,3404,2017,1,347,62,Active,May-17-2024 05:00 PM,May-17-2024 07:00 PM,https://www.redfin.com/WA/Federal-Way/37229-29th-Ave-S-98003/home/113859744,NWMLS as Distributed by MLS Grid,2236062,N,Y,47.267633,-122.297486
MLS Listing,,Mobile/Manufactured Home,32820 20th Ave S #34,Federal Way,WA,98003,389900,2,2.0,Federal Way,1620,,1990,1,241,170,Active,,,https://www.redfin.com/WA/Federal-Way/32820-20th-Ave-S-98003/unit-34/home/46902,NWMLS as Distributed by MLS Grid,2238764,N,Y,47.3068622,-122.3051344
MLS Listing,,Single Family Residential,28728 14th Ave S,Federal Way,WA,98003,599000,4,2.5,Redondo,1970,7400,1974,1,304,,Active,May-19-2024 12:00 PM,May-19-2024 02:00 PM,https://www.redfin.com/WA/Federal-Way/28728-14th-Ave-S-98003/home/345736,NWMLS as Distributed by MLS Grid,2238992,N,Y,47.3436397,-122.3156557
