SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,August-25-2017,Single Family Residential,525 Mt Hood Dr SW,Issaquah,WA,98027,965000,3,1.0,Issaquah,1220,9152,1958,1,791,,Pending,,,https://www.redfin.com/WA/Issaquah/525-Mt-Hood-Dr-SW-98027/home/420384,NWMLS as Distributed by MLS Grid,2224736,N,Y,47.524498,-122.0488413
MLS Listing,,Single Family Residential,1247 Sunrise Pl SE,Issaquah,WA,98027,1699000,5,3.5,Issaquah,3830,6555,1999,12,444,34,Active,,,https://www.redfin.com/WA/Issaquah/1247-Sunrise-Pl-SE-98027/home/421634,NWMLS as Distributed by MLS Grid,2230442,N,Y,47.516191,-122.0330789
PAST SALE,June-15-2015,Townhouse,59 Cougar Ridge Rd NW,Issaquah,WA,98027,760000,2,2.5,Talus,1446,,2006,39,526,550,Pending,,,https://www.redfin.com/WA/Issaquah/59-Cougar-Ridge-Rd-NW-98027/home/179855591,NWMLS as Distributed by MLS Grid,2206768,N,Y,47.5306517,-122.0677124
MLS Listing,,Single Family Residential,18922 SE 42nd Pl,Issaquah,WA,98027,1475000,4,3.0,South Lake Sammamish,2145,7199,1973,1,688,,Active,,,https://www.redfin.com/WA/Issaquah/18922-SE-42nd-Pl-98027/home/326751,NWMLS as Distributed by MLS Grid,2226930,N,Y,47.5691319,-122.0870191
MLS Listing,,Single Family Residential,552 Lingering Pine Dr NW,Issaquah,WA,98027,1395000,4,3.5,Talus,2440,2590,2006,1,572,118,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Issaquah/552-Lingering-Pine-Dr-NW-98027/home/2078190,NWMLS as Distributed by MLS Grid,2238789,N,Y,47.5368319,-122.0722322
MLS Listing,,Single Family Residential,15639 Issaquah Hobart Rd SE,Issaquah,WA,98027,1775000,5,3.5,Mirrormont,3770,71874,2006,1,471,,Active,May-18-2024 12:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Issaquah/15639-Issaquah-Hobart-Rd-SE-98027/home/8185286,NWMLS as Distributed by MLS Grid,2236202,N,Y,47.4608056,-122.011222
MLS Listing,,Single Family Residential,835 Wildwood Blvd SW,Issaquah,WA,98027,1499999,5,3.0,Issaquah,2860,17825,1966,1,524,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Issaquah/835-Wildwood-Blvd-SW-98027/home/420632,NWMLS as Distributed by MLS Grid,2235504,N,Y,47.5210561,-122.0422344
MLS Listing,,Single Family Residential,3235 Sierra Ct SW,Issaquah,WA,98027,1500000,3,2.5,Squak Mountain,2030,16200,1984,1,739,,Active,,,https://www.redfin.com/WA/Issaquah/3235-Sierra-Ct-SW-98027/home/420975,NWMLS as Distributed by MLS Grid,2234808,N,Y,47.516208,-122.0574052
MLS Listing,,Single Family Residential,4842 194th Ave SE,Issaquah,WA,98027,1000000,3,2.0,South Lake Sammamish,2120,8400,1955,1,472,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Issaquah/4842-194th-Ave-SE-98027/home/326913,NWMLS as Distributed by MLS Grid,2237850,N,Y,47.5580087,-122.080572
MLS Listing,,Single Family Residential,13520 Issaquah Hobart Rd SE,Issaquah,WA,98027,949990,5,3.0,Issaquah,3020,96703,1969,1,315,,Active,May-18-2024 01:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Issaquah/13520-Issaquah-Hobart-Rd-SE-98027/home/425201,NWMLS as Distributed by MLS Grid,2236075,N,Y,47.480686,-122.027907
MLS Listing,,Single Family Residential,25812 SE Tiger Mountain Rd,Issaquah,WA,98027,898000,3,1.5,Tiger Mountain,1990,121532,1957,1,451,,Active,,,https://www.redfin.com/WA/Issaquah/25812-SE-Tiger-Mountain-Rd-98027/home/425274,NWMLS as Distributed by MLS Grid,2237855,N,Y,47.4743774,-121.9956078
MLS Listing,,Single Family Residential,20901 SE 138th Pl,Issaquah,WA,98027,1495000,3,2.5,Issaquah,2780,52272,1989,1,538,27,Active,,,https://www.redfin.com/WA/Issaquah/20901-SE-138th-Pl-98027/home/422453,NWMLS as Distributed by MLS Grid,2237482,N,Y,47.4780263,-122.063603
PAST SALE,April-25-2011,Single Family Residential,405 Mount McKinley Dr SW,Issaquah,WA,98027,1195000,3,2.5,Squak Mountain,2500,11704,1967,1,478,,Pending,,,https://www.redfin.com/WA/Issaquah/405-Mt-McKinley-Dr-SW-98027/home/421222,NWMLS as Distributed by MLS Grid,2223648,N,Y,47.5259691,-122.0526041
MLS Listing,,Single Family Residential,4206 182nd Ave SE,Issaquah,WA,98027,2900000,3,2.0,South Lake Sammamish,2200,20914,1925,1,1318,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Issaquah/4206-182nd-Ave-SE-98027/home/326673,NWMLS as Distributed by MLS Grid,2233338,N,Y,47.5700798,-122.0958806
MLS Listing,,Vacant Land,13713 233rd Way SE,Issaquah,WA,98027,199950,,,May Valley,,111078,,1,,,Active,May-18-2024 12:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Issaquah/13713-233rd-Way-SE-98027/home/2062691,NWMLS as Distributed by MLS Grid,2238032,N,Y,47.47931,-122.031045
MLS Listing,,Single Family Residential,13716 233rd Way SE,Issaquah,WA,98027,499950,3,2.0,Hobart,1200,41874,1969,1,417,,Active,May-18-2024 12:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Issaquah/13716-233rd-Way-SE-98027/home/422286,NWMLS as Distributed by MLS Grid,2238033,N,Y,47.479083,-122.029943
MLS Listing,,Condo/Co-op,220 NE Dogwood St Unit B103,Issaquah,WA,98027,350000,2,1.0,Downtown Issaquah,783,62526,1986,1,447,569,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Issaquah/220-NE-Dogwood-St-98027/unit-B103/home/40807,NWMLS as Distributed by MLS Grid,2238170,N,Y,47.5340876,-122.0329837
PAST SALE,June-28-2019,Single Family Residential,500 Kalmia Pl NW,Issaquah,WA,98027,1300000,4,2.5,Squak Mountain,2360,9600,1980,2,551,17,Pending,,,https://www.redfin.com/WA/Issaquah/500-Kalmia-Pl-NW-98027/home/420950,NWMLS as Distributed by MLS Grid,2226690,N,Y,47.5352316,-122.0560057
PAST SALE,August-19-2016,Single Family Residential,101 Sunset Ct NW,Issaquah,WA,98027,995000,3,2.5,Downtown Issaquah,1751,2589,2000,2,568,50,Pending,,,https://www.redfin.com/WA/Issaquah/101-Sunset-Ct-NW-98027/home/420619,NWMLS as Distributed by MLS Grid,2231944,N,Y,47.5313653,-122.046804
PAST SALE,,Townhouse,75 5th Ave NE Unit B,Issaquah,WA,98027,1049000,3,2.5,Issaquah,1505,,2023,2,697,85,Pending,,,https://www.redfin.com/WA/Issaquah/75-5th-Ave-NE-98027/unit-B/home/190473576,NWMLS as Distributed by MLS Grid,2221810,N,Y,47.5305411,-122.0287687
